Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited
1,122,1,Mar 27,SEA,,ATH,W4-2,GS-7,,99,7.0,2,1,1,0,8,1,0,1.29,2.42,23,83,60,13,16,7,8,3,1,0,77,,,0,0,0,23,0,0,0,0,0,0,.71,0.199,.72,0.12%,2.12,28.55,46.00,1t start tie,7t 3 out d1
2,123,6,Apr 1,SEA,,DET,L1-4,GS-5,L(0-1),4,5.0,5,3,3,1,10,0,0,3.00,1.19,21,92,61,13,20,6,4,4,0,0,54,,,1,0,0,20,2,0,0,0,0,0,.69,-0.146,.61,-0.08%,-0.78,21.65,36.00,1t start tie,5t 3 out d3
